"","IP","USER_ID","START_DATE","END_DATE","TIMER_total","FINISHED","MOBILE","ENVIRONMENT_INTEREST","ENVIRONMENT_FOLLOW","ENVIRONMENT_PREFERENCE","GOV_EVALUATION","GOV_TRUST","IDEOLOGY","CHILDREN","CHILDREN_young","FACTORIES_relatives","AGE","EDUCATION","INCOME","HOME","GENDER","HEBREW","RELEVANCE_exp","SYMBOL","SYMBOL_bi","t1","AIR_order","WASTE_order","INFORMATION_air","INFORMATION_waste","CONDITION_air","CONDITION_waste","AREA_reside","CITY_reside_raw","CITY_reside_he","CITY_reside_en","AREA_work","CITY_reside_youth","AREA_reside_haifa","AREA_work_haifa","AREA","AREA_names","TRUST_air_q1","TRUST_air_q2","TRUST_air_q3","TRUST_air_q4","TRUST_air_q5","TRUST_air_q6","TRUST_air_competence","TRUST_air_benevolence","TRUST_air_integrity","TRUST_air_INDEX","TRUST_air_timer","TRUST_waste_q1","TRUST_waste_q2","TRUST_waste_q3","TRUST_waste_q4","TRUST_waste_q5","TRUST_waste_q6","TRUST_waste_competence","TRUST_waste_benevolence","TRUST_waste_integrity","TRUST_waste_INDEX","TRUST_waste_timer","IMC_item","IMC","ELABORATION_air_q1","ELABORATION_air_q2","ELABORATION_air_q3","ELABORATION_air_q4","ELABORATION_air_q5","ELABORATION_air_q2.r","ELABORATION_air_q5.r","ELABORATION_air_INDEX","ELABORATION_air_INDEX_01","ELABORATION_waste_q1","ELABORATION_waste_q2","ELABORATION_waste_q3","ELABORATION_waste_q4","ELABORATION_waste_q5","ELABORATION_waste_q2.r","ELABORATION_waste_q5.r","ELABORATION_waste_INDEX","ELABORATION_waste_INDEX_01","ELABORATION_air_time","ELABORATION_waste_time","ELABORATION_air_time_log","ELABORATION_waste_time_log","ELABORATION_total_time_log","MEMORY_air_correct","MEMORY_air_incorrect","MEMORY_air_score","MEMORY_waste_correct","MEMORY_waste_incorrect","MEMORY_waste_score","MEMORY_total","RELEVANCE_air_obs","RELEVANCE_waste_obs","RECOGNIZE_waste_real","RECOGNIZE_air_real","RECOGNIZE_SVIVA_logo","AFFECT_waste_real","AFFECT_air_real","AFFECT_waste_fake","AFFECT_air_fake","SYMBOL_n","INFORMATION_air_n","RELEVANCE_exp_n","INFORMATION_waste_n","REPETITION_elaboration","RELEVANCE_exp_treat_text","RELEVANCE_exp_control_text","WITHIN_DELTA"
"368","77.126.28.145",29113,2018-01-28 17:27:00,2018-01-28 17:32:00,5,1,0,6,5,6,3,3,4,1,1,NA,42,8,4,1,0,1,1,"2",2,"   waste d  ",2,1,1,0,"A","D",3,"פתח תקווה ","פתח תקווה","PETACH TIKVA",3,"קרית חיים",0,0,0,"Center",6,5,6,6,4,2,5.5,6,3,4.83333333333333,19.535,6,5,6,6,4,3,5.5,6,3.5,5,34.574,"09",1,6,1,5,6,4,7,4,5.6,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.489,10.182,2.91717596064822,2.41430534260445,3.35588615895215,1,0,1,NA,NA,NA,1,6,7,1,5,5,5,5,NA,NA,"2 Real symbols","1 strong policy","1 treatment","0 weak policy",0,"זיהום אויר","",-0.166666666666667
"369","2.53.163.151",152997,2018-01-28 17:28:00,2018-01-28 17:35:00,7,1,1,6,5,7,1,2,5,1,1,0,37,7,NA,2,1,1,1,"0",1,"  Mobile_waste c   ",2,1,0,1,"F","C",2,"קריית מוצקין ","קרית מוצקין","QIRYAT MOZKIN",2,"קריית מוצקין",1,1,1,"Haifa-Bay",1,1,1,1,1,1,1,1,1,1,23.303,5,5,6,5,5,5,5,5.5,5,5.16666666666667,23.268,"009",1,1,7,1,7,7,1,1,2.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.996,9.701,3.36715788943863,2.37033719504486,3.65576207765111,2,1,1,NA,NA,NA,1,1,5,1,1,1,4,4,NA,NA,"0 no symbols","0 weak policy","1 treatment","1 strong policy",0,"הזיהום מבתי זיקוק","",4.16666666666667
"370","2.53.15.81",414153,2018-01-28 17:35:00,2018-01-28 17:39:00,4,1,1,6,5,7,5,5,3,1,0,1,22,4,3,2,1,1,1,"0",1,"  Mobile_air f   ",1,2,0,1,"F","C",2,"קריית אתא ","קרית אתא","QIRYAT ATA",2,"קרית אתא",1,1,1,"Haifa-Bay",4,4,3,3,4,2,4,3,3,3.33333333333333,28.78,5,5,6,5,5,5,5,5.5,5,5.16666666666667,19.74,"009",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,3,3,5,3,3,2.6,2.5,4.772,2.913,1.75301864091162,1.36430434322828,2.16159739969307,NA,NA,NA,1,0,1,1,6,4,4,7,7,7,7,NA,NA,"0 no symbols","0 weak policy","1 treatment","1 strong policy",0,"אין מספיק פחי מחזור לבקבוקים וניירות בכל רחוב /שכונה","",1.83333333333333
"371","93.172.150.31",202607,2018-01-28 17:34:00,2018-01-28 17:39:00,5,1,0,1,1,2,1,1,4,1,1,NA,25,5,2,1,1,1,1,"0",1,"     air f",1,2,0,1,"F","C",3,"פתח תקווה ","פתח תקווה","PETACH TIKVA",3,"בני ברק",0,0,0,"Center",3,1,1,1,1,1,2,1,1,1.33333333333333,23.817,2,1,1,1,1,1,1.5,1,1,1.16666666666667,11.814,"90",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,7,7,3.6,4.25,6.303,2.361,1.98828522263797,1.21223854874297,2.26840764119246,NA,NA,NA,0,0,0,0,3,3,1,2,7,4,4,NA,NA,"0 no symbols","0 weak policy","1 treatment","1 strong policy",0,"אתיופים, נוער שוליים","",-0.166666666666667
"372","77.125.82.233",5692,2018-01-28 17:24:00,2018-01-28 17:40:00,16,1,0,NA,NA,NA,3,3,5,1,0,NA,76,3,1,1,1,1,0,"1",1,"    waste e ",2,1,1,0,"B","E",4," פתח תקוה","פתח תקווה","PETACH TIKVA",3,"קרית עמל",0,0,0,"Center",6,6,7,6,7,5,6,6.5,6,6.16666666666667,49.055,4,5,5,5,5,4,4.5,5,4.5,4.66666666666667,81.316,"09",1,6,1,1,1,1,7,7,4.4,5.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.705,101.54,3.84385122532481,4.63025296635555,4.99886631049626,2,0,2,NA,NA,NA,2,2,6,1,2,5,5,6,5,5,"1 fake symbols","1 strong policy","0 control","0 weak policy",0,"","לפנסיה יגיעו כולם- כל אחד בתורו",1.5
"373","79.181.84.132",298604,2018-01-28 17:33:00,2018-01-28 17:40:00,7,1,1,6,6,7,4,4,3,0,0,NA,28,8,3,2,0,1,1,"2",2,"Mobile_air d     ",1,2,0,1,"D","A",3,"נתניה ","נתניה","NATANIA",4,"נתניה",0,0,0,"Center",3,4,4,4,4,3,3.5,4,3.5,3.66666666666667,29.894,6,6,7,6,6,6,6,6.5,6,6.16666666666667,46.259,"009",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,5,5,2,3,2.6,2,33.782,9.157,3.54910001158565,2.31816312295736,3.78280230839071,NA,NA,NA,2,0,2,2,2,6,7,6,4,7,5,NA,NA,"2 Real symbols","0 weak policy","1 treatment","1 strong policy",0,"המון זיהום ולכלוך וזבל בחופים ובתוך הים.","",2.5
"374","89.138.159.238",16631,2018-01-28 17:35:00,2018-01-28 17:40:00,5,1,0,5,5,7,4,4,4,0,0,0,37,8,4,2,0,1,1,"2",2,"   air a  ",1,2,1,0,"A","D",2,"נשר ","נשר","NESHER",2,"שדדד",1,1,1,"Haifa-Bay",5,5,6,6,6,6,5,6,6,5.66666666666667,13.677,4,4,6,4,4,4,4,5,4,4.33333333333333,7.896,"90",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,5,2,3,6,4.4,4.25,8.37,3.152,2.23751309625033,1.42359014586359,2.52748709732312,NA,NA,NA,0,0,0,0,6,5,5,6,1,5,3,NA,NA,"2 Real symbols","1 strong policy","1 treatment","0 weak policy",0,"זיהום ותחבורה ","",1.33333333333333
"375","79.182.131.36",116717,2018-01-28 17:36:00,2018-01-28 17:41:00,5,1,1,NA,NA,NA,4,5,2,0,0,0,23,4,2,2,1,1,0,"0",1,"  Mobile_waste c   ",2,1,0,1,"F","C",2," קרית אתא","קרית אתא","QIRYAT ATA",2,"קרית אתא",1,1,1,"Haifa-Bay",2,3,2,3,3,4,2.5,2.5,3.5,2.83333333333333,16.727,5,3,2,3,4,5,4,2.5,4.5,3.66666666666667,22.717,"009",1,1,4,6,2,2,4,6,3.8,4.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.872,10.982,2.47418268642502,2.48340552366173,3.12912615672452,1,0,1,NA,NA,NA,1,2,4,7,1,1,7,7,NA,NA,"0 no symbols","0 weak policy","0 control","1 strong policy",0,"","תנאים",0.833333333333333
"376","62.219.33.46",280416,2018-01-28 17:35:00,2018-01-28 17:42:00,7,1,0,NA,NA,NA,4,4,3,0,0,0,NA,7,2,1,1,2,0,"1",1,"    air e ",1,2,0,1,"E","B",2," קרית אתא","קרית אתא","QIRYAT ATA",2,"קרית אתא",1,1,1,"Haifa-Bay",5,5,6,6,6,5,5,6,5.5,5.5,32.485,5,5,6,6,6,6,5,6,6,5.66666666666667,29.287,"90",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,4,5,5,2,3,3.8,3.5,8.032,5.029,2.20077382684736,1.79658115950727,2.64340500760868,NA,NA,NA,0,1,0,0,6,6,3,4,5,7,7,7,5,"1 fake symbols","0 weak policy","0 control","1 strong policy",0,"","זה תחום מעניין ומצליח",0.166666666666667
"377","79.177.61.57",25266,2018-01-28 17:31:00,2018-01-28 17:43:00,12,1,0,NA,NA,NA,3,3,5,1,0,0,NA,5,3,1,0,2,0,"1",1,"    air b ",1,2,1,0,"B","E",2," חיפה","חיפה","HAIFA",2,"בחול",1,1,1,"Haifa-Bay",3,4,4,5,3,1,3.5,4.5,2,3.33333333333333,60.527,3,5,5,5,5,1,4,5,3,4,61.731,"90",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,5,2,2,6,5,5,31.277,10.234,3.47435490227988,2.41894489411024,3.74976286597075,NA,NA,NA,0,2,0,0,7,1,6,3,1,4,3,4,4,"1 fake symbols","1 strong policy","0 control","0 weak policy",0,"","משכורת",-0.666666666666667
"378","31.154.173.26",419540,2018-01-28 17:34:00,2018-01-28 17:43:00,9,1,0,NA,NA,NA,4,4,3,1,1,0,36,7,4,2,0,2,0,"2",2,"   air d  ",1,2,0,1,"D","A",2," חיפה (קרית חיים)","קרית חיים","QIRYAT HAIM",2,"כרמיאל",1,1,1,"Haifa-Bay",3,4,6,2,4,4,3.5,4,4,3.83333333333333,52.045,5,6,6,6,7,7,5.5,6,7,6.16666666666667,26.635,"90",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,5,6,1,6,7,6,6,41.022,21.693,3.73819329066686,3.12205650688749,4.15442001366424,NA,NA,NA,0,0,0,0,5,7,4,4,6,7,5,NA,NA,"2 Real symbols","0 weak policy","0 control","1 strong policy",0,"","השתלבות בהייטק, ביוטק, ביומד, בלו-טק, גרין טק.",2.33333333333333
"379","185.120.124.51",322348,2018-01-28 17:37:00,2018-01-28 17:46:00,9,1,0,NA,NA,NA,4,4,3,0,0,0,26,7,3,2,1,1,0,"1",1,"    waste e ",2,1,1,0,"B","E",2," קרית ים","קרית ים","QIRYAT YAM",2,"נצרת עילית",1,1,1,"Haifa-Bay",5,4,6,6,5,4,4.5,6,4.5,5,33.214,6,5,5,6,6,5,5.5,5.5,5.5,5.5,49.17,"09",1,5,4,3,3,3,4,5,4,4.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.54,15.275,2.14476100780048,2.78963018809463,3.17031563425282,2,0,2,NA,NA,NA,2,5,4,2,7,5,5,6,4,3,"1 fake symbols","1 strong policy","0 control","0 weak policy",0,"","זו עבודה סך הכל כדי לקבל הכנסה ",-0.5
"380","37.142.82.206",351615,2018-01-28 17:32:00,2018-01-28 17:46:00,14,1,0,NA,NA,NA,2,1,6,1,1,NA,37,5,2,2,0,2,0,"2",2,"   waste a  ",2,1,0,1,"D","A",3," ראשון לציון","ראשון לציון","RISHON LEZION",3,"בן שמן",0,0,0,"Center",1,1,1,1,1,1,1,1,1,1,34.284,2,2,3,3,2,2,2,3,2,2.33333333333333,185.372,"09",1,6,3,5,5,4,5,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.655,26.174,2.53805239399709,3.30226063380213,3.65916739012841,1,0,1,NA,NA,NA,1,2,4,4,1,1,4,3,NA,NA,"2 Real symbols","0 weak policy","0 control","1 strong policy",0,"","לא ממליץ על זה",1.33333333333333
"381","93.172.134.41",107011,2018-01-28 17:38:00,2018-01-28 17:50:00,12,1,1,NA,NA,NA,4,5,3,1,1,NA,37,5,3,2,1,2,0,"0",1,"  Mobile_waste f   ",2,1,1,0,"C","F",3," ראשון לציון","ראשון לציון","RISHON LEZION",3,"אשדוד",0,0,0,"Center",5,5,2,3,5,5,5,2.5,5,4.16666666666667,39.778,5,5,3,4,5,5,5,3.5,5,4.5,44.693,"009",1,1,6,2,6,6,2,2,2.6,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.095,51.487,3.80877137561767,3.9605655198873,4.57039238845215,2,0,2,NA,NA,NA,2,3,5,3,6,4,6,6,NA,NA,"0 no symbols","1 strong policy","0 control","0 weak policy",0,"","אינני יודעת",-0.333333333333333
"382","37.46.38.5",31875,2018-01-28 17:40:00,2018-01-28 17:50:00,10,1,1,NA,NA,NA,3,2,6,1,1,NA,38,7,4,1,1,1,0,"1",1," Mobile_air b    ",1,2,1,0,"B","E",3," פתח תקוה","פתח תקווה","PETACH TIKVA",3,"פרדס חנה",0,0,0,"Center",4,4,5,5,4,2,4,5,3,4,35.823,3,2,5,3,2,3,2.5,4,2.5,3,28.849,"009",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,4,3.4,3.25,12.908,39.816,2.63246421414561,3.70907416139946,3.98385982904683,NA,NA,NA,1,0,1,1,3,2,5,4,1,4,5,4,4,"1 fake symbols","1 strong policy","0 control","0 weak policy",0,"","כסף",1
"383","109.64.55.188",347888,2018-01-28 17:37:00,2018-01-28 17:51:00,14,1,0,5,5,6,5,4,3,1,0,0,32,7,2,2,1,1,1,"2",2,"   air a  ",1,2,1,0,"A","D",2,"קרית אתא ","קרית אתא","QIRYAT ATA",2,"קרית אתא",1,1,1,"Haifa-Bay",5,5,5,4,4,4,5,4.5,4,4.5,65.459,4,3,3,4,4,4,3.5,3.5,4,3.66666666666667,49.732,"90",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,6,6,1,7,7,6.4,6.5,54.028,262.702,4.00784214659875,5.57481967770666,5.76120196552369,NA,NA,NA,0,0,0,0,6,6,4,4,6,6,5,NA,NA,"2 Real symbols","1 strong policy","1 treatment","0 weak policy",0,"בתי זיקוק!!","",0.833333333333333
"384","81.218.71.132",45944,2018-01-28 17:48:00,2018-01-28 17:52:00,4,1,0,2,2,6,4,4,1,0,0,NA,39,7,4,2,0,2,1,"0",1,"     waste f",2,1,1,0,"C","F",5,"ראשון לציון ","ראשון לציון","RISHON LEZION",5,"ראשון לציון",0,0,0,"Center",5,4,5,4,5,4,4.5,4.5,4.5,4.5,7.987,5,4,5,4,5,4,4.5,4.5,4.5,4.5,19.885,"09",1,3,5,2,3,5,3,3,2.8,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.714,4.594,1.31210946293051,1.72169459477977,2.11721890601387,2,1,1,NA,NA,NA,1,2,4,1,1,1,4,4,NA,NA,"0 no symbols","1 strong policy","1 treatment","0 weak policy",0,"שפכים","",0
"385","37.26.148.145",88841,2018-01-28 17:48:00,2018-01-28 17:54:00,6,1,1,4,5,4,4,5,5,0,0,NA,33,7,3,2,NA,1,1,"2",2,"Mobile_waste a     ",2,1,0,1,"D","A",3,"נתניה ","נתניה","NATANIA",3,"נתניה",0,0,0,"Center",4,5,5,4,4,4,4.5,4.5,4,4.33333333333333,20.426,4,5,4,4,4,3,4.5,4,3.5,4,22.031,"009",1,1,4,4,4,4,4,4,3.4,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.598,20.982,3.20266513882022,3.09022393664671,3.81946902381754,0,0,0,NA,NA,NA,0,5,4,5,4,4,4,4,NA,NA,"2 Real symbols","0 weak policy","1 treatment","1 strong policy",0,"אין","",-0.333333333333333
"386","37.142.185.154",374753,2018-01-28 17:50:00,2018-01-28 17:54:00,4,1,1,5,4,4,4,4,3,1,1,NA,24,4,1,2,0,2,1,"1",1," Mobile_waste e    ",2,1,1,0,"B","E",3,"נתניה ","נתניה","NATANIA",3,"כפר סבא ",0,0,0,"Center",3,4,3,5,3,6,3.5,4,4.5,4,14.973,5,4,5,3,5,5,4.5,4,5,4.5,10.794,"009",1,1,2,5,3,5,6,3,3.6,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.715,5.159,1.55074891608542,1.81791442670491,2.28990503983667,0,1,0,NA,NA,NA,0,4,5,7,7,4,4,4,5,3,"1 fake symbols","1 strong policy","1 treatment","0 weak policy",0,"שלכת, ארנונה","",-0.5
"387","82.166.99.178",273484,2018-01-28 17:49:00,2018-01-28 17:54:00,5,1,0,5,6,6,1,2,5,1,1,NA,41,8,4,1,0,2,1,"0",1,"     air c",1,2,1,0,"C","F",3,"פתח תקווה ","פתח תקווה","PETACH TIKVA",3,"פתח תקווה",0,0,0,"Center",6,2,2,3,2,2,4,2.5,2,2.83333333333333,31.176,6,2,2,3,2,2,4,2.5,2,2.83333333333333,16.523,"90",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,6,5,5,6,3,5,5,10.877,5.204,2.4746037567921,1.82519424531429,2.83796673465592,NA,NA,NA,0,1,0,0,2,3,6,6,3,6,6,NA,NA,"0 no symbols","1 strong policy","1 treatment","0 weak policy",0,"לכלוך, עשן","",0
"388","2.53.43.96",15965,2018-01-28 17:47:00,2018-01-28 17:55:00,8,1,1,NA,NA,NA,3,3,4,1,1,NA,42,8,4,1,0,1,0,"0",1,"  Mobile_air f   ",1,2,0,1,"F","C",3," ראשון לציון","ראשון לציון","RISHON LEZION",4,"ראשון לציון",0,0,0,"Center",4,5,3,4,4,5,4.5,3.5,4.5,4.16666666666667,38.648,6,5,6,6,6,6,5.5,6,6,5.83333333333333,27.895,"009",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,1,7,7,1,1,2.2,1,42.976,38.934,3.78364403055836,3.68722809136471,4.41775568212813,NA,NA,NA,2,0,2,2,1,6,1,5,1,6,4,NA,NA,"0 no symbols","0 weak policy","0 control","1 strong policy",0,"","רצון להוביל ולשנות מדינויות כלכליות וליצירת איתנות פיננסית במשק",1.66666666666667
"389","2.53.49.195",289667,2018-01-28 17:49:00,2018-01-28 17:56:00,7,1,1,5,6,5,2,1,5,1,1,NA,45,5,3,1,0,1,1,"1",1," Mobile waste b    ",2,1,0,1,"E","B",5,"ראשון לציון ","ראשון לציון","RISHON LEZION",3,"גבעת שמואל",0,0,0,"Center",3,3,2,3,2,3,3,2.5,2.5,2.66666666666667,25.913,5,5,1,2,1,1,5,1.5,1,2.5,30.498,"009",1,1,4,4,4,4,4,4,3.4,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.161,3.228,1.81823910203243,1.44172906800799,2.23953879127641,1,2,0,NA,NA,NA,0,4,4,4,7,7,4,5,4,4,"1 fake symbols","0 weak policy","1 treatment","1 strong policy",0,"יתושים","",-0.166666666666667
"390","141.226.181.194",359458,2018-01-28 17:52:00,2018-01-28 17:57:00,5,1,0,NA,NA,NA,5,5,3,0,0,1,NA,7,4,1,0,1,0,"2",2,"   air d  ",1,2,0,1,"D","A",2," חיפה","חיפה","HAIFA",2,"חיפה",1,1,1,"Haifa-Bay",6,6,6,5,6,7,6,5.5,6.5,6,25.356,6,5,5,5,6,7,5.5,5,6.5,5.66666666666667,18.762,"90",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,5,5,1,7,7,6,6.25,30.889,9.982,3.46226112273789,2.39625756885668,3.73459346319462,NA,NA,NA,0,0,0,0,6,4,5,6,6,4,4,NA,NA,"2 Real symbols","0 weak policy","0 control","1 strong policy",0,"","הקמת מפעלים/מרכזי עבודה המעסיקים מהנדסי כימייה ושדרוג משמעותי של השכר",-0.333333333333333
"391","109.186.101.210",177839,2018-01-28 17:49:00,2018-01-28 17:57:00,8,1,1,4,4,7,4,4,6,1,1,NA,43,7,4,2,0,1,1,"0",1,"  Mobile_waste f   ",2,1,1,0,"C","F",3,"ראשון לציון ","ראשון לציון","RISHON LEZION",4,"נתניה",0,0,0,"Center",4,3,4,4,3,3,3.5,4,3,3.5,27.561,1,1,1,1,1,4,1,1,2.5,1.5,35.853,"009",1,1,7,1,7,7,1,1,2.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.842,25.035,3.12860094662842,3.25944178661486,3.86863522208516,1,0,1,NA,NA,NA,1,1,7,7,2,1,4,6,NA,NA,"0 no symbols","1 strong policy","1 treatment","0 weak policy",0,"אי מיחזור זבל אורגני","",2
"392","109.65.100.200",199297,2018-01-28 17:49:00,2018-01-28 17:57:00,8,1,0,NA,NA,NA,4,4,5,1,0,NA,71,7,3,2,0,1,0,"2",2,"   waste d  ",2,1,1,0,"A","D",4," ראשלץ","ראשון לציון","RISHON LEZION",4,"ירושליפ",0,0,0,"Center",1,4,4,4,4,4,2.5,4,4,3.5,28.365,3,4,4,4,4,4,3.5,4,4,3.83333333333333,30.732,"09",1,7,1,7,7,1,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.689,10.122,2.03979073605004,2.40892512876537,2.87981624395665,2,1,1,NA,NA,NA,1,1,7,1,1,1,7,4,NA,NA,"2 Real symbols","1 strong policy","0 control","0 weak policy",0,"","לא יודע",-0.333333333333333
"393","147.234.241.1",267161,2018-01-28 17:48:00,2018-01-28 17:57:00,9,1,0,7,6,6,3,3,7,1,1,NA,45,8,4,1,0,1,1,"2",2,"   waste a  ",2,1,0,1,"D","A",3,"ראשון לציון ","ראשון לציון","RISHON LEZION",3,"אור יהודה",0,0,0,"Center",4,3,4,2,2,2,3.5,3,2,2.83333333333333,21.664,6,4,6,5,4,5,5,5.5,4.5,5,44.105,"09",1,7,1,6,6,1,7,7,6.6,6.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.503,33.17,3.54104627677855,3.5313480661272,4.21468728205295,1,0,1,NA,NA,NA,1,3,7,5,7,7,7,7,NA,NA,"2 Real symbols","0 weak policy","1 treatment","1 strong policy",0,"מעט שטחים ירוקים / מתקני פנאי וספורט","",2.16666666666667
"394","141.226.232.53",354895,2018-01-28 17:49:00,2018-01-28 17:57:00,8,1,1,NA,NA,NA,4,4,1,1,1,NA,29,5,3,2,0,1,0,"0",1,"  Mobile_air f   ",1,2,0,1,"F","C",3," פתח תקווה","פתח תקווה","PETACH TIKVA",4,"ירושלים",0,0,0,"Center",2,4,3,3,3,5,3,3,4,3.33333333333333,33.303,7,7,7,7,7,7,7,7,7,7,14.758,"009",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,1,7,7,1,1,2.2,1,63.353,26.942,4.16438355300208,3.3301309332283,4.5140960215887,NA,NA,NA,2,0,2,2,3,7,6,1,7,6,4,NA,NA,"0 no symbols","0 weak policy","0 control","1 strong policy",0,"","לימודים קצרים ביחס לשכר / תחומי עיסוק טכנולוגיים",3.66666666666667
"395","85.250.162.29",389863,2018-01-28 17:49:00,2018-01-28 17:58:00,9,1,1,NA,NA,NA,3,3,4,1,1,NA,47,7,5,1,0,1,0,"2",2,"Mobile_waste d     ",2,1,1,0,"A","D",3," פתח תקווה","פתח תקווה","PETACH TIKVA",4,"רחובות",0,0,0,"Center",6,5,5,5,6,6,5.5,5,6,5.5,33.72,7,5,5,5,5,5,6,5,5,5.33333333333333,55.727,"009",1,1,4,4,3,5,4,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.852,10.434,2.62842962654018,2.43659137284178,3.18990005263163,1,0,1,NA,NA,NA,1,2,5,5,7,1,4,2,NA,NA,"2 Real symbols","1 strong policy","0 control","0 weak policy",0,"","בטחון תעסוקתי",0.166666666666667
"396","85.130.138.60",370141,2018-01-28 17:50:00,2018-01-28 17:58:00,8,1,1,5,6,7,5,6,5,1,1,1,39,7,4,1,0,1,1,"0",1,"  Mobile_air c   ",1,2,1,0,"C","F",2,"קרית אתא ","קרית אתא","QIRYAT ATA",1,"קרית חיים",1,0,1,"Haifa-Bay",5,6,6,6,6,6,5.5,6,6,5.83333333333333,29.994,4,6,6,6,6,6,5,6,6,5.66666666666667,16.671,"009",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,5,5,3,3,2.8,2.25,17.035,11.244,2.8923143143555,2.50503602108317,3.37687053550442,NA,NA,NA,2,1,1,1,6,5,7,7,5,7,6,NA,NA,"0 no symbols","1 strong policy","1 treatment","0 weak policy",0,"נחל הקישון ובכלל נחלים מזוהמים וים מזוהם.  / בנוסף, אוויר מזוהם ממפעלי מפרץ חיפה","",0.166666666666666
"397","176.228.213.125",259574,2018-01-28 17:49:00,2018-01-28 17:58:00,9,1,1,5,4,6,5,4,4,0,0,NA,27,7,2,2,0,1,1,"1",1," Mobile_air b    ",1,2,1,0,"B","E",3,"נתניה ","נתניה","NATANIA",3,"הרצליה",0,0,0,"Center",5,4,5,5,5,4,4.5,5,4.5,4.66666666666667,31.82,5,5,5,5,5,5,5,5,5,5,14.391,"009",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,3,5,5,3,3,3,2.5,7.137,9.273,2.09642156171452,2.32951909423413,2.8570447537801,NA,NA,NA,1,0,1,1,3,5,2,5,5,4,5,4,5,"1 fake symbols","1 strong policy","1 treatment","0 weak policy",0,"פסולת בניין והר הזבל ליד הים","",-0.333333333333333
"398","5.29.239.199",404370,2018-01-28 17:50:00,2018-01-28 17:58:00,8,1,1,NA,NA,NA,4,5,2,1,1,NA,29,4,4,1,0,1,0,"0",1,"  Mobile_waste c   ",2,1,0,1,"F","C",3," ראשון לציון","ראשון לציון","RISHON LEZION",5,"ראשון לציון",0,0,0,"Center",5,4,5,5,5,6,4.5,5,5.5,5,52.554,7,5,5,5,5,5,6,5,5,5.33333333333333,34.671,"009",1,1,5,3,6,5,3,3,3.2,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.632,34.041,3.88428175044642,3.55651880447375,4.41489306746548,1,1,0,NA,NA,NA,0,1,7,4,4,1,7,5,NA,NA,"0 no symbols","0 weak policy","0 control","1 strong policy",0,"","עניין, שכר טוב",0.333333333333333
"399","213.57.208.131",292700,2018-01-28 17:51:00,2018-01-28 17:59:00,8,1,1,7,5,7,4,2,4,0,0,NA,19,4,5,2,0,1,1,"0",1,"  Mobile_air f   ",1,2,0,1,"F","C",3,"פתח תקווה ","פתח תקווה","PETACH TIKVA",3,"פתח תקווה",0,0,0,"Center",3,4,2,1,2,1,3.5,1.5,1.5,2.16666666666667,49.382,7,7,5,4,5,5,7,4.5,5,5.5,27.199,"009",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,6,1,5,5,3,3.2,3.75,32.283,9.13,3.50504675612103,2.31550131826059,3.74745491901817,NA,NA,NA,2,1,1,1,1,6,7,3,7,4,2,NA,NA,"0 no symbols","0 weak policy","1 treatment","1 strong policy",0,"הרבה זבל במקום של הזבל של דברים גדולים","",3.33333333333333
